project,name,category,description,doap,download_page,homepage,license,programming_language,mailing_list,repository,bug_database,maintainer_name,maintainer_email,release_version,release_date
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.6.0,2024-09-17
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.5.2,2024-07-26
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.5.1,2024-05-16
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.5.0,2024-03-14
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.4.0,2023-11-20
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.3.0,2023-06-12
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.2.0,2023-02-02
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.1.0,2022-09-08
yunikorn,Apache YuniKorn,cloud,,https://gitbox.apache.org/repos/asf?p=yunikorn-site.git;a=blob_plain;f=doap_YuniKorn.rdf;hb=HEAD,https://yunikorn.apache.org/community/download,https://yunikorn.apache.org,https://spdx.org/licenses/Apache-2.0,"Go, JavaScript",https://yunikorn.apache.org/community/get_involved,"['https://github.com/apache/yunikorn-core.git', 'https://github.com/apache/yunikorn-k8shim.git', 'https://github.com/apache/yunikorn-scheduler-interface.git', 'https://github.com/apache/yunikorn-web.git', 'https://github.com/apache/yunikorn-site.git', 'https://github.com/apache/yunikorn-release.git']",https://issues.apache.org/jira/projects/YUNIKORN/issues,Apache YuniKorn developers,mailto:dev@yunikorn.apache.org,1.0.0,2022-05-03
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.11.2,2024-09-22
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.11.1,2024-04-02
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.11.0,2024-02-12
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.10.1,2022-02-28
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.10.0,2021-08-24
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.9.0,2020-12-24
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.8.2,2019-09-29
zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/doap.rdf,http://zeppelin.apache.org/download.html,http://zeppelin.apache.org/,http://spdx.org/licenses/Apache-2.0,"Java, JavaScript, Scala",http://zeppelin.apache.org/community.html,['https://git-wip-us.apache.org/repos/asf/zeppelin.git'],https://issues.apache.org/jira/browse/ZEPPELIN,Apache Zeppelin Developers,mailto:dev@zeppelin.apache.org,0.8.1,2019-01-23
